family	genus	species	decimalLatitude	decimalLongitude
Bothidae			-33.96667	151.45
Bothidae			-33.9	151.4667
Bothidae			-33.9	151.4667
Bothidae			-33.9	151.4667
Bothidae			-33.83333	151.43
Bothidae			-33.83333	151.43
Bothidae			-33.76667	151.45
Bothidae			-33.83333	151.43
Bothidae			-33.76667	151.45
Bothidae			-33.76667	151.45
Bothidae			-34.13333	151.2333
Bothidae			-34.1	151.233
Bothidae			-33.96667	151.45
Bothidae			-34.1	151.233
Bothidae			-34.1	151.233
Bothidae			-33.76667	151.45
Bothidae			-33.76667	151.45
Bothidae			-34.133	151.183
Bothidae			-34.133	151.183
Bothidae			-34.133	151.183
Bothidae			-34.133	151.183
Bothidae			-33.967	151.3
Bothidae			-34.1	151.25
Bothidae			-34.133	151.183
Bothidae			-34.133	151.183
Bothidae			-34.1	151.25
Bothidae			-34.1	151.25
Bothidae			-43.03167	148.10367
Bothidae			-42.541	148.26433
Bothidae			-42.03383	148.3375
Bothidae			-42.80233	148.18333
Bothidae			-43.03617	147.99883
Bothidae			-41.81733	148.448
Bothidae			-42.81717	148.169
Bothidae			-42.28383	148.45
Bothidae			-42.50733	148.0695
Bothidae			-41.2985	148.49817
Bothidae			-41.565	148.469
Bothidae			-42.81983	148.08
Bothidae			-42.90133	147.91617
Bothidae			-42.55133	148.26683
Bothidae			-42.7735	148.36333
Bothidae			-42.81717	148.169
Bothidae			-42.06667	148.61667
Bothidae			-42.30033	148.36667
Bothidae			-42.61333	148.42083
Bothidae			-42.28317	148.45
Bothidae			-42.50167	148.05033
Bothidae			-43.03333	147.98333
Bothidae			-41.8175	148.31667
Bothidae			-43.21667	147.58333
Bothidae			-42.23333	148.4
Bothidae			-42.3	148.33333
Bothidae			-42.8	148.18333
Bothidae			-42.85	148.0
Bothidae			-43.03333	148.3
Bothidae			-42.55	148.26667
Bothidae			-42.5	148.05
Bothidae			-43.01667	147.98333
Bothidae			-42.83333	148.08333
Bothidae			-42.66667	148.21667
Bothidae			-42.6	148.2
Bothidae			-42.3	148.36667
Bothidae			-42.28333	148.45
Bothidae			-42.76667	148.33333
Bothidae			-42.53333	148.28333
Bothidae			-42.26667	148.36667
Bothidae			-42.23333	148.55
Bothidae			-42.5	148.05
Bothidae			-42.8	148.18333
Bothidae			-41.78333	148.43333
Bothidae			-41.3	148.63333
Bothidae			-41.76667	148.56667
Bothidae			-41.3	148.38333
Bothidae			-42.06667	148.61667
Bothidae			-42.03333	148.46667
Bothidae			-41.78333	148.45
Bothidae			-42.03333	148.31667
Bothidae			-43.13333	147.96667
Bothidae			-42.25	148.55
Bothidae			-41.3	148.38333
Bothidae			-41.81667	148.58333
Bothidae			-41.81667	148.31667
Bothidae			-42.01667	148.31667
Bothidae			-41.31667	148.36667
Bothidae			-42.31667	148.21667
Bothidae			-41.56667	148.46667
Bothidae			-42.61667	148.43333
Bothidae			-41.3	148.5
Bothidae			-41.31667	148.36667
Bothidae			-41.56667	148.33333
Bothidae			-40.85	148.81667
Bothidae			-40.86667	148.75
Bothidae			-43.02483	148.251
Bothidae			-40.9	148.53333
Bothidae			-29.98333	153.55
Bothidae			-30.01667	153.76667
Bothidae			-42.75	148.16667
Bothidae			-29.98333	153.85
Bothidae			-31.0	153.16667
Bothidae			-30.98333	153.16667
Bothidae			-31.01667	153.23333
Bothidae			-30.98333	153.25
Bothidae			-30.98333	153.55
Bothidae			-30.98333	153.38333
Bothidae			-33.1	152.8
Bothidae			-31.98333	152.86667
Bothidae			-31.98333	152.75
Bothidae			-31.95	152.93333
Bothidae			-31.98333	153.08333
Bothidae			-31.98333	153.35
Bothidae			-31.98333	153.2
Bothidae			-31.98333	153.16667
Bothidae			-31.98333	153.3
Bothidae			-33.98333	151.35
Bothidae			-32.03333	153.18333
Bothidae			-32.05	153.1
Bothidae			-33.98333	151.81667
Bothidae			-33.98333	152.1
Bothidae			-34.0	151.56667
Bothidae			-33.98333	152.2
Bothidae			-33.98333	152.23333
Bothidae			-33.98333	152.4
Bothidae			-27.98333	153.65
Bothidae			-28.0	154.3
Bothidae			-27.98333	154.16667
Bothidae			-27.98333	154.25
Bothidae			-33.98333	151.65
Bothidae			-29.01667	153.63333
Bothidae			-27.96667	154.08333
Bothidae			-28.96667	153.83333
Bothidae			-27.98333	154.31667
Bothidae			-34.0	151.8
Bothidae			-30.0	153.38333
Bothidae			-29.0	153.86667
Bothidae			-30.0	153.5
Bothidae			-30.0	153.81667
Bothidae			-29.95	153.78333
Bothidae			-30.0	153.7
Bothidae			-30.0	153.7
Bothidae			-34.01667	151.88333
Bothidae			-30.03333	153.58333
Bothidae			-30.97167	153.48
Bothidae			-31.99167	152.87167
Bothidae			-32.965	152.01667
Bothidae			-33.005	152.54167
Bothidae			-31.97167	152.755
Bothidae			-29.98	153.82333
Bothidae			-33.02	152.47167
Bothidae			-34.03667	151.34167
Bothidae			-34.01667	151.63667
Bothidae			-30.01667	153.55
Bothidae			-34.02167	151.54833
Bothidae			-33.00667	152.76333
Bothidae			-33.98833	152.00333
Bothidae			-33.0	152.53333
Bothidae			-32.98333	152.63333
Bothidae			-31.01667	153.15
Bothidae			-33.97167	152.105
Bothidae			-28.0	153.8
Bothidae			-27.98333	153.61667
Bothidae			-30.96667	153.25
Bothidae			-28.0	154.33333
Bothidae			-27.98333	153.8
Bothidae			-27.98333	153.88333
Bothidae			-27.98333	154.28333
Bothidae			-27.98333	153.6
Bothidae			-28.98333	154.06667
Bothidae			-28.96667	153.66667
Bothidae			-34.0	151.98333
Bothidae			-29.0	153.95
Bothidae			-31.0	153.36667
Bothidae			-30.01667	153.46667
Bothidae			-29.98333	153.43333
Bothidae			-29.98333	153.38333
Bothidae			-29.98333	153.55
Bothidae			-30.11667	153.46667
Bothidae			-30.0	153.48333
Bothidae			-30.01667	153.76667
Bothidae			-29.98333	153.85
Bothidae			-30.98333	153.16667
Bothidae			-31.0	153.48333
Bothidae			-31.0	153.16667
Bothidae			-31.0	153.55
Bothidae			-30.98333	153.25
Bothidae			-30.98333	153.55
Bothidae			-31.98333	152.86667
Bothidae			-31.95	152.93333
Bothidae			-31.98333	153.16667
Bothidae			-31.98333	153.08333
Bothidae			-33.98333	152.2
Bothidae			-31.98333	153.35
Bothidae			-31.0	153.61667
Bothidae			-28.01667	153.66667
Bothidae			-27.98333	153.65
Bothidae			-32.0	152.85
Bothidae			-27.96667	153.78333
Bothidae			-27.98333	154.16667
Bothidae			-27.98333	154.25
Bothidae			-27.98333	154.31667
Bothidae			-29.01667	153.63333
Bothidae			-32.01667	152.71667
Bothidae			-29.01667	153.73333
Bothidae			-28.96667	153.96667
Bothidae			-31.98333	152.73333
Bothidae			-30.0	153.36667
Bothidae			-30.0	153.5
Bothidae			-30.0	153.38333
Bothidae			-30.0	153.53333
Bothidae			-31.0	153.36667
Bothidae			-31.98333	152.86667
Bothidae			-31.0	153.55
Bothidae			-30.98333	153.3
Bothidae			-31.98333	152.86667
Bothidae			-31.98333	153.08333
Bothidae			-31.98333	153.08333
Bothidae			-31.0	153.61667
Bothidae			-33.98333	152.1
Bothidae			-31.98333	153.13333
Bothidae			-31.98333	153.16667
Bothidae			-31.98333	153.13333
Bothidae			-31.98333	153.25
Bothidae			-33.03333	152.5
Bothidae			-33.03333	152.46667
Bothidae			-31.98333	153.16667
Bothidae			-33.0	152.63333
Bothidae			-34.0	151.98333
Bothidae			-31.98333	153.25
Bothidae			-32.0	153.33333
Bothidae			-28.97833	153.95667
Bothidae			-29.98667	153.60667
Bothidae			-30.97333	153.26667
Bothidae			-32.08333	153.15
Bothidae			-31.98333	153.09167
Bothidae			-30.98333	153.53333
Bothidae			-31.98167	153.13833
Bothidae			-32.08333	153.08333
Bothidae			-32.965	152.01667
Bothidae			-33.02	152.47167
Bothidae			-33.005	152.54167
Bothidae			-32.98333	152.01667
Bothidae			-34.03667	151.34167
Bothidae			-34.02167	151.54833
Bothidae			-34.0	151.81333
Bothidae			-34.01667	151.63667
Bothidae			-33.0	152.53333
Bothidae			-33.0	152.68333
Bothidae			-33.0	152.8
Bothidae			-33.97167	152.105
Bothidae			-32.98333	152.63333
Bothidae			-33.03333	152.46667
Bothidae			-33.0	152.55
Bothidae			-28.03333	153.95
Bothidae			-27.98333	153.61667
Bothidae			-28.0	153.88333
Bothidae			-28.0	153.8
Bothidae			-27.98333	153.6
Bothidae			-27.98333	153.8
Bothidae			-28.0	154.08333
Bothidae			-27.98333	153.95
Bothidae			-33.03333	152.5
Bothidae			-28.0	154.08333
Bothidae			-28.0	154.16667
Bothidae			-27.98333	154.28333
Bothidae			-27.98333	154.16667
Bothidae			-28.0	154.33333
Bothidae			-28.96667	153.66667
Bothidae			-28.98333	153.85
Bothidae			-33.0	152.63333
Bothidae			-29.0	153.95
Bothidae			-28.98333	153.78333
Bothidae			-29.0	153.88333
Bothidae			-29.0	154.13333
Bothidae			-28.98333	154.06667
Bothidae			-30.01667	153.56667
Bothidae			-29.98333	153.4
Bothidae			-29.98333	153.38333
Bothidae			-29.98333	153.43333
Bothidae			-34.09365	151.19442
Bothidae			-30.11667	153.46667
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.09365	151.19442
Bothidae			-34.11658	151.22313
Bothidae			-34.09365	151.19442
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.09365	151.19442
Bothidae			-34.09365	151.19442
Bothidae			-34.09365	151.19442
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.09365	151.19442
Bothidae			-34.09365	151.19442
Bothidae			-34.09365	151.19442
Bothidae			-34.09365	151.19442
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-34.11658	151.22313
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-27.3889	153.5802
Bothidae			-42.5967	148.2333
Bothidae			-42.5967	148.2333
Bothidae			-42.5967	148.2333
Bothidae			-27.3889	153.5802
Bothidae			-42.57145	148.1429
Bothidae			-42.5967	148.2333
Bothidae			-27.3889	153.5802
Bothidae			-42.5967	148.2333
Bothidae			-42.5967	148.2333
Bothidae			-42.5967	148.2333
Bothidae			-42.56427	148.11968
Bothidae			-31.9935	152.99333
Bothidae			-42.5967	148.2333
Bothidae			-42.5967	148.2333
Bothidae			-42.57758	148.13918
Bothidae			-27.13483	153.87733
Bothidae			-31.9935	152.99333
Bothidae			-31.9935	152.99333
Bothidae			-31.9935	152.99333
Bothidae			-31.94483	152.98533
Bothidae			-31.94483	152.98533
Bothidae			-31.94483	152.98533
Bothidae			-32.478	152.71383
Bothidae			-31.94483	152.98533
Bothidae			-32.478	152.71383
Bothidae			-32.478	152.71383
Bothidae			-32.54517	152.67417
Bothidae			-32.478	152.71383
Bothidae			-32.54517	152.67417
Bothidae			-32.54517	152.67417
Bothidae			-32.54517	152.67417
Bothidae			-32.54517	152.67417
Bothidae			-32.58833	153.211
Bothidae			-32.58833	153.211
Bothidae			-27.13483	153.87733
Bothidae			-32.58833	153.211
Bothidae			-32.58833	153.211
Bothidae			-32.58833	153.211
Bothidae			-32.58833	153.211
Bothidae			-32.58683	153.087
Bothidae			-32.58683	153.087
Bothidae			-32.58683	153.087
Bothidae			-32.58683	153.087
Bothidae			-32.58683	153.087
Bothidae			-32.58683	153.087
Bothidae			-32.66533	153.21333
Bothidae			-27.03183	153.87967
Bothidae			-32.66533	153.21333
Bothidae			-32.66533	153.21333
Bothidae			-32.66533	153.21333
Bothidae			-32.66533	153.21333
Bothidae			-32.65933	153.12467
Bothidae			-32.65933	153.12467
Bothidae			-32.65933	153.12467
Bothidae			-32.65933	153.12467
Bothidae			-32.65933	153.12467
Bothidae			-28.96067	154.5195
Bothidae			-32.65933	153.12467
Bothidae			-28.96067	154.5195
Bothidae			-28.96067	154.5195
Bothidae			-28.96067	154.5195
Bothidae			-28.96067	154.5195
Bothidae			-28.96067	154.5195
Bothidae			-28.83167	154.48
Bothidae			-27.03183	153.87967
Bothidae			-28.83167	154.48
Bothidae			-28.83167	154.48
Bothidae			-28.83167	154.48
Bothidae			-28.7745	154.34367
Bothidae			-28.83167	154.48
Bothidae			-28.7745	154.34367
Bothidae			-28.7745	154.34367
Bothidae			-28.7745	154.34367
Bothidae			-28.7745	154.34367
Bothidae			-27.03183	153.87967
Bothidae			-28.7745	154.34367
Bothidae			-28.65167	154.33883
Bothidae			-28.65167	154.33883
Bothidae			-28.65167	154.33883
Bothidae			-28.65167	154.33883
Bothidae			-28.65167	154.33883
Bothidae			-27.69033	153.76767
Bothidae			-27.69033	153.76767
Bothidae			-27.69033	153.76767
Bothidae			-27.69033	153.76767
Bothidae			-27.03183	153.87967
Bothidae			-27.56917	153.734
Bothidae			-27.69033	153.76767
Bothidae			-27.56917	153.734
Bothidae			-27.56917	153.734
Bothidae			-27.56917	153.734
Bothidae			-27.56917	153.734
Bothidae			-27.56917	153.734
Bothidae			-27.13483	153.87733
Bothidae			-33.11785	152.55972
Bothidae			-27.03183	153.87967
Bothidae			-33.11785	152.55972
Bothidae			-27.13483	153.87733
Bothidae			-32.84343	152.2487
Bothidae			-32.84343	152.2487
Bothidae			-32.84343	152.2487
Bothidae			-32.85425	152.25313
Bothidae			-33.09337	152.5359
Bothidae			-33.09337	152.5359
Bothidae			-32.842	152.25
Bothidae			-33.25742	152.41688
Bothidae			-35.36247	150.85025
Bothidae			-35.48023	151.1504
Bothidae			-35.58	151.42
Bothidae			-32.00852	153.30913
Bothidae			-35.48023	151.14882
Bothidae			-35.36007	150.84888
Bothidae			-34.5	152.8
Bothidae			-31.94512	153.11947
Bothidae			-31.89513	152.92772
Bothidae			-32.00505	153.30827
Bothidae			-33.70327	152.97805
Bothidae			-31.94823	153.1338
Bothidae			-31.94823	153.1338
Bothidae			-31.88983	152.92012
Bothidae			-31.88983	152.92012
Bothidae			-31.98872	153.27618
Bothidae			-31.88858	152.92105
Bothidae			-31.88858	152.92105
Bothidae			-31.9919	153.26647
Bothidae			-31.92833	153.032
Bothidae			-31.92833	153.032
Bothidae			-31.90218	152.96202
Bothidae			-32.84127	152.25247
Bothidae			-32.84127	152.25247
Bothidae			-32.84127	152.25247
Bothidae			-33.51623	152.71835
Bothidae			-33.51623	152.71835
Bothidae			-33.08402	152.5372
Bothidae			-33.51717	152.71767
Bothidae			-33.7593	153.04345
Bothidae	Bothus	Bothus mancus	-16.083212	-145.714829
Bothidae	Engyophrys	Engyophrys sanctilaurentii	7.57	-78.79
Bothidae	Monolene	Monolene asaedae	7.74	-82.42
Bothidae	Chascanopsetta		-2.25	150.28
Bothidae	Chascanopsetta	Chascanopsetta lugubris	14.78	123.15
Bothidae	Chascanopsetta	Chascanopsetta lugubris	16.2	115.02
Bothidae	Chascanopsetta		-2.43	150.63
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-22.87	167.33
Bothidae	Monolene	Monolene asaedae	9.51	-85.15
Bothidae	Taeniopsetta	Taeniopsetta ocellata	20.8	116.7
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-5.72	154.03
Bothidae	Chascanopsetta		-2.47	150.7
Bothidae	Monolene	Monolene asaedae	9.51	-85.15
Bothidae	Arnoglossus	Arnoglossus thori	35.82	14.81
Bothidae	Arnoglossus	Arnoglossus laterna	53.21	-3.43
Bothidae	Arnoglossus	Arnoglossus laterna	51.26	-4.55
Bothidae	Bothus		16.8	-88.08
Bothidae	Arnoglossus	Arnoglossus thori	35.84	14.75
Bothidae	Arnoglossus	Arnoglossus laterna	55.48	1.62
Bothidae	Arnoglossus	Arnoglossus laterna	55.48	1.62
Bothidae	Arnoglossus	Arnoglossus laterna	55.6	4.25
Bothidae	Arnoglossus	Arnoglossus laterna	55.6	4.25
Bothidae	Arnoglossus	Arnoglossus laterna	54.37	7.09
Bothidae	Arnoglossus	Arnoglossus laterna	54.37	7.09
Bothidae			16.37	-88.03
Bothidae	Chascanopsetta	Chascanopsetta lugubris	20.7	116.13
Bothidae	Chascanopsetta	Chascanopsetta danae	16.02	-61.4
Bothidae	Chascanopsetta	Chascanopsetta lugubris	14.77	123.67
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-2.38	150.62
Bothidae	Monolene	Monolene maculipinna	7.57	-78.79
Bothidae	Monolene	Monolene asaedae	10.15	-85.94
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-22.87	167.33
Bothidae	Chascanopsetta		-2.25	150.28
Bothidae	Monolene	Monolene asaedae	7.74	-82.42
Bothidae	Chascanopsetta		-2.43	150.63
Bothidae	Monolene	Monolene maculipinna	8.45	-83.74
Bothidae	Monolene	Monolene asaedae	9.51	-85.15
Bothidae	Monolene	Monolene asaedae	7.74	-82.42
Bothidae	Chascanopsetta		-2.23	150.27
Bothidae	Chascanopsetta	Chascanopsetta lugubris	20.05	114.18
Bothidae	Chascanopsetta	Chascanopsetta lugubris	22.22	120.4
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-20.85	161.02
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-20.87	160.98
Bothidae	Bothus	Bothus ocellatus	13.53	-45.01
Bothidae	Monolene	Monolene maculipinna	7.57	-78.79
Bothidae	Chascanopsetta	Chascanopsetta lugubris	22.22	120.38
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-2.32	150.65
Bothidae	Chascanopsetta	Chascanopsetta lugubris	-2.25	150.27
Bothidae	Chascanopsetta	Chascanopsetta lugubris	16.2	115.02
Bothidae	Monolene	Monolene asaedae	10.15	-85.94
Bothidae	Engyophrys	Engyophrys sanctilaurentii	7.57	-78.79
Bothidae	Chascanopsetta		-2.45	150.67
Bothidae	Monolene	Monolene maculipinna	7.57	-78.79
Bothidae	Engyophrys	Engyophrys sanctilaurentii	7.85	-79.65
Bothidae	Arnoglossus	Arnoglossus laterna	51.26	-4.55
Bothidae	Arnoglossus	Arnoglossus laterna	36.0	14.71
Bothidae	Psettina	Psettina brevirictis	-30.64	30.56
Bothidae	Arnoglossus	Arnoglossus laterna	36.0	14.71
Bothidae	Monolene	Monolene maculipinna	8.45	-83.74
Bothidae	Bothus		16.8	-88.08
Bothidae	Bothus	Bothus pantherinus	-14.65	145.45
Bothidae	Arnoglossus	Arnoglossus thori	35.84	14.75
Bothidae	Arnoglossus	Arnoglossus laterna	55.48	1.62
Bothidae	Arnoglossus	Arnoglossus laterna	55.48	1.62
Bothidae	Arnoglossus	Arnoglossus laterna	55.6	4.25
Bothidae	Arnoglossus	Arnoglossus thori	35.82	14.89
Bothidae	Bothus		-17.51	-149.86
Bothidae			16.8	-88.08
Bothidae	Arnoglossus	Arnoglossus thori	35.82	14.81
Bothidae	Arnoglossus	Arnoglossus laterna	36.0	14.71
Bothidae	Arnoglossus	Arnoglossus laterna	53.22	-3.57
Bothidae			16.8	-88.08
Bothidae	Bothus		12.15	-69.0
Bothidae	Bothus		16.8	-88.08
Bothidae			16.8	-88.08
Bothidae	Bothus		16.8	-88.08
Bothidae	Bothus		16.8	-88.08
Bothidae	Arnoglossus	Arnoglossus laterna	54.37	7.09
Bothidae	Arnoglossus	Arnoglossus laterna	54.37	7.09
Bothidae	Bothus		16.8	-88.08
Bothidae	Bothus		27.2	-80.2
Bothidae			16.37	-88.03
Bothidae	Bothus	Bothus pantherinus	-14.678569	145.444758
Bothidae	Bothus	Bothus pantherinus	-14.679529	145.446694
Bothidae	Bothus	Bothus pantherinus	-14.680146	145.445123
Bothidae	Bothus	Bothus pantherinus	-14.679928	145.447291
Bothidae	Bothus	Bothus pantherinus	-14.679505	145.447151
Bothidae	Bothus	Bothus podas	36.018833	14.272455
Bothidae	Arnoglossus	Arnoglossus scapha	-39.1833	177.1833
Bothidae	Arnoglossus	Arnoglossus scapha	-39.35	177.1833
Bothidae	Arnoglossus	Arnoglossus scapha	-43.25	169.85
Bothidae	Arnoglossus	Arnoglossus scapha	-46.33333	167.56667
Bothidae	Grammatobothus	Grammatobothus pennatus	-19.78749	117.29183
Bothidae	Laeops		-33.0	158.916
Bothidae	Engyprosopon	Engyprosopon grandisquama	-19.61433	117.63499
Bothidae	Bothus	Bothus ocellatus	20.855283	-86.863747
Bothidae	Arnoglossus	Arnoglossus thori	41.848148	3.138863
Bothidae	Bothus	Bothus podas	36.166435	28.09333
Bothidae	Monolene	Monolene sessilicauda	28.75972	-85.75444
Bothidae	Bothus	Bothus pantherinus	28.131667	129.361389
Bothidae			33.241667	133.596944
Bothidae			34.775	138.713889
Bothidae	Bothus	Bothus pantherinus	-2.591667	150.791667
Bothidae	Bothus	Bothus pantherinus	-2.591667	150.791667
Bothidae	Bothus		7.15	-56.233333
Bothidae	Parabothus	Parabothus kiensis	33.166667	133.5
Bothidae	Crossorhombus	Crossorhombus kobensis	34.121667	139.525
Bothidae	Asterorhombus	Asterorhombus filifer	28.166667	129.285
Bothidae	Bothus	Bothus pantherinus	28.131667	129.361389
Bothidae	Bothus	Bothus pantherinus	30.791667	131.071111
Bothidae	Engyprosopon		27.218333	142.153056
Bothidae	Engyprosopon	Engyprosopon xystrias	22.255	117.743333
Bothidae	Engyprosopon	Engyprosopon grandisquama	27.113333	128.698333
Bothidae	Laeops	Laeops kitaharae	22.255	115.47
Bothidae	Engyprosopon	Engyprosopon xystrias	22.255	115.47
Bothidae	Bothus		22.255	117.743333
Bothidae	Arnoglossus	Arnoglossus japonicus	34.923333	138.493333
Bothidae	Arnoglossus		22.255	115.47
Bothidae			26.826667	127.874444
Bothidae	Engyprosopon		26.061667	127.363889
Bothidae	Arnoglossus	Arnoglossus japonicus	26.061667	127.363889
Bothidae			26.826667	127.874444
Bothidae	Crossorhombus	Crossorhombus kobensis	30.901667	131.038611
Bothidae	Chascanopsetta	Chascanopsetta lugubris	35.011667	138.546667
Bothidae	Chascanopsetta	Chascanopsetta lugubris	7.533333	-54.45
Bothidae	Monolene	Monolene atrimana	7.683333	-54.2
Bothidae	Bothus		7.366667	-54.7
Bothidae	Psettina	Psettina tosana	33.265	133.666667
Bothidae	Bothus	Bothus mancus	-21.258319	-159.81738
Bothidae	Bothus	Bothus mancus	-16.515841	-145.462118
Bothidae	Monolene	Monolene sessilicauda	28.105	-90.455
Bothidae	Bothus	Bothus ocellatus	34.7112	-76.644
Bothidae	Bothus	Bothus robinsi	26.242	-97.1875
Bothidae	Trichopsetta	Trichopsetta ventralis	27.8308	-97.0617
Bothidae	Trichopsetta	Trichopsetta ventralis	27.7	-96.0333
Bothidae	Trichopsetta	Trichopsetta ventralis	27.7333	-95.6833
Bothidae	Trichopsetta	Trichopsetta ventralis	27.75	-96.2667
